DATAFLOW,LAST UPDATE,freq,frequenc,isced11,age,sex,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,M,PC,LU,2015,36.1,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,M,PC,LV,2006,81.1,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,M,PC,LV,2015,75.7,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,M,PC,MK,2015,83.6,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,M,PC,MT,2006,67.7,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,M,PC,MT,2015,63.0,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,M,PC,NL,2006,31.8,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,M,PC,NL,2015,22.3,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,M,PC,NO,2006,26.9,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,M,PC,NO,2015,24.0,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,M,PC,PL,2006,79.6,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,M,PC,PL,2015,80.7,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,M,PC,PT,2006,49.0,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,M,PC,PT,2015,43.0,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,M,PC,RO,2015,86.6,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,M,PC,RS,2015,86.2,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,M,PC,SE,2006,25.5,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,M,PC,SE,2015,22.0,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,M,PC,SI,2006,62.7,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,M,PC,SI,2015,62.0,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,M,PC,SK,2006,59.3,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,M,PC,SK,2015,73.0,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,M,PC,UK,2006,39.8,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,M,PC,UK,2015,40.4,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,T,PC,AT,2006,52.4,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,T,PC,AT,2015,50.2,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,T,PC,BE,2006,41.6,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,T,PC,BE,2015,53.2,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,T,PC,BG,2006,95.4,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,T,PC,BG,2015,95.5,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,T,PC,CH,2015,36.2,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,T,PC,CY,2006,72.5,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,T,PC,CY,2015,73.8,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,T,PC,CZ,2006,69.3,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,T,PC,CZ,2015,53.9,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,T,PC,DE,2006,33.2,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,T,PC,DE,2015,52.1,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,T,PC,DK,2006,25.5,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,T,PC,DK,2015,28.7,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,T,PC,EE,2006,74.6,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,T,PC,EE,2015,62.3,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,T,PC,EL,2006,78.8,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,T,PC,EL,2015,68.5,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,T,PC,ES,2006,48.8,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,T,PC,ES,2015,58.0,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,T,PC,EU27_2020,2015,58.3,e,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,T,PC,FI,2006,27.7,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,T,PC,FI,2015,29.1,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,T,PC,FR,2006,40.5,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,T,PC,FR,2015,38.9,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,T,PC,HR,2015,88.3,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,T,PC,HU,2006,76.3,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,T,PC,HU,2015,85.1,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,T,PC,IE,2006,38.0,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,T,PC,IE,2015,39.6,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,T,PC,IS,2006,21.5,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,T,PC,IS,2015,18.4,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,T,PC,IT,2006,65.0,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,T,PC,IT,2015,68.5,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,T,PC,LT,2006,82.4,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,T,PC,LT,2015,75.0,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,T,PC,LU,2006,33.2,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,T,PC,LU,2015,33.9,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,T,PC,LV,2006,80.0,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,T,PC,LV,2015,71.8,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,T,PC,MK,2015,90.9,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,T,PC,MT,2006,69.4,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,T,PC,MT,2015,64.8,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,T,PC,NL,2006,32.4,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,T,PC,NL,2015,25.6,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,T,PC,NO,2006,29.2,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,T,PC,NO,2015,26.2,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,T,PC,PL,2006,82.1,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,T,PC,PL,2015,82.3,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,T,PC,PT,2006,53.3,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,T,PC,PT,2015,46.5,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,T,PC,RO,2015,88.7,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,T,PC,RS,2015,91.4,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,T,PC,SE,2006,26.6,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,T,PC,SE,2015,20.8,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,T,PC,SI,2006,64.5,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,T,PC,SI,2015,57.6,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,T,PC,SK,2006,59.3,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,T,PC,SK,2015,69.0,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,T,PC,UK,2006,38.7,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y50-64,T,PC,UK,2015,39.7,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,F,PC,AL,2022,90.7,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,F,PC,AT,2015,48.2,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,F,PC,AT,2022,75.1,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,F,PC,BE,2015,54.4,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,F,PC,BE,2022,62.9,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,F,PC,BG,2015,96.1,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,F,PC,BG,2022,97.7,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,F,PC,CH,2015,31.7,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,F,PC,CH,2022,48.6,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,F,PC,CY,2015,73.2,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,F,PC,CY,2022,88.0,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,F,PC,CZ,2015,53.1,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,F,PC,CZ,2022,63.2,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,F,PC,DE,2015,48.9,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,F,PC,DE,2022,,u,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,F,PC,DK,2015,27.4,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,F,PC,DK,2022,31.9,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,F,PC,EE,2015,58.5,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,F,PC,EE,2022,77.8,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,F,PC,EL,2015,70.7,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,F,PC,EL,2022,81.2,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,F,PC,ES,2015,58.9,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,F,PC,ES,2022,59.2,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,F,PC,EU27_2020,2015,59.5,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,F,PC,FI,2015,28.8,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,F,PC,FI,2022,52.7,u,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,F,PC,FR,2015,39.9,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,F,PC,FR,2022,69.8,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,F,PC,HR,2015,92.2,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,F,PC,HR,2022,90.1,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,F,PC,HU,2015,86.2,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,F,PC,HU,2022,95.4,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,F,PC,IE,2015,43.9,u,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,F,PC,IE,2022,70.3,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,F,PC,IS,2015,18.7,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,F,PC,IT,2015,72.4,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,F,PC,IT,2022,83.4,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,F,PC,LT,2015,78.8,u,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,F,PC,LT,2022,69.4,u,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,F,PC,LU,2015,30.1,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,F,PC,LU,2022,39.6,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,F,PC,LV,2015,70.8,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,F,PC,LV,2022,95.3,u,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,F,PC,ME,2015,97.9,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,F,PC,ME,2022,99.6,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,F,PC,MK,2015,95.1,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,F,PC,MT,2015,67.9,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,F,PC,MT,2022,81.2,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,F,PC,NL,2015,33.1,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,F,PC,NL,2022,50.1,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,F,PC,NO,2015,30.2,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,F,PC,NO,2022,45.1,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,F,PC,PL,2015,83.0,u,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,F,PC,PL,2022,78.6,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,F,PC,PT,2015,52.0,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,F,PC,PT,2022,73.7,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,F,PC,RO,2015,89.6,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,F,PC,RO,2022,94.6,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,F,PC,RS,2015,95.2,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,F,PC,RS,2022,96.3,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,F,PC,SE,2015,18.5,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,F,PC,SE,2022,64.1,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,F,PC,SI,2015,56.3,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,F,PC,SI,2022,73.7,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,F,PC,SK,2015,66.6,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,F,PC,SK,2022,96.3,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,F,PC,TR,2022,95.8,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,F,PC,UK,2015,35.1,u,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,M,PC,AL,2022,86.5,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,M,PC,AT,2015,56.1,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,M,PC,AT,2022,70.7,u,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,M,PC,BE,2015,52.5,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,M,PC,BE,2022,58.6,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,M,PC,BG,2015,94.1,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,M,PC,BG,2022,97.8,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,M,PC,CH,2015,36.5,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,M,PC,CH,2022,43.3,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,M,PC,CY,2015,76.6,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,M,PC,CY,2022,78.7,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,M,PC,CZ,2015,54.3,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,M,PC,CZ,2022,75.3,u,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,M,PC,DE,2015,58.9,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,M,PC,DE,2022,,u,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,M,PC,DK,2015,31.7,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,M,PC,DK,2022,35.6,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,M,PC,EE,2015,64.9,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,M,PC,EE,2022,75.3,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,M,PC,EL,2015,67.8,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,M,PC,EL,2022,73.3,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,M,PC,ES,2015,58.5,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,M,PC,ES,2022,53.5,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,M,PC,EU27_2020,2015,58.4,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,M,PC,FI,2015,28.3,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,M,PC,FI,2022,37.2,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,M,PC,FR,2015,37.1,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,M,PC,FR,2022,68.1,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,M,PC,HR,2015,86.0,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,M,PC,HR,2022,79.4,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,M,PC,HU,2015,80.4,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,M,PC,HU,2022,89.9,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,M,PC,IE,2015,37.7,u,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,M,PC,IE,2022,45.7,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,M,PC,IS,2015,20.6,u,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,M,PC,IT,2015,68.2,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,M,PC,IT,2022,77.5,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,M,PC,LT,2015,75.7,u,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,M,PC,LT,2022,80.3,u,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,M,PC,LU,2015,34.7,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,M,PC,LU,2022,40.4,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,M,PC,LV,2015,77.7,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,M,PC,LV,2022,90.8,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,M,PC,ME,2015,90.6,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,M,PC,ME,2022,99.3,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,M,PC,MK,2015,83.1,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,M,PC,MT,2015,61.7,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,M,PC,MT,2022,79.7,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,M,PC,NL,2015,24.3,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,M,PC,NL,2022,44.0,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,M,PC,NO,2015,25.5,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,M,PC,NO,2022,42.9,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,M,PC,PL,2015,80.9,u,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,M,PC,PL,2022,80.1,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,M,PC,PT,2015,45.8,,
ESTAT:ILC_SCP01(1.0),10/10/25 11:00:00,A,NM12,ED0-2,Y55-64,M,PC,PT,2022,58.5,,
